MW,LogP,HBA,HBD,PSA,RotB,QED,SA,num_rings,generated_sequence,score
501.5090000000003,2.505,11,7,224.91999999999996,14,0.07914583100745683,4.926805223038712,1,[C][C][Branch1][C][C][Branch1][C][O][=C][C][C][Branch1][C][O][=C][C][C][Branch1][C][O][=C][Branch1][C][O][C][C][C][C][C][Branch1][C][O][=C][Branch1][Ring1][O][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O-1][C][Branch1][C][O][=N][C][Branch1][C][O][=N][Ring1][Branch2],-0.0036205419483833407
500.5450000000003,2.4893000000000005,12,7,201.02999999999997,15,0.12805945798599766,4.48944195393963,1,[C][C][C][C][C][C][C@H1][Branch1][C][C][O][C][/C][=C][/C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][O][=N][C@H1][Branch1][Branch1][C][C][C][O][C][=Branch1][C][=O][O][=N][Ring2][Ring1][=N],-0.004416616351914615
497.47300000000035,2.49289,10,6,208.11999999999998,10,0.11919404680379128,4.850797850446189,2,[O][=C][Branch1][C][O][C][C@H1][C][C][C][C][C@H1][Branch1][C][O][C][C][C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch2],-0.00579924581303403
503.5010000000003,2.497600000000001,12,6,204.79999999999995,6,0.1338079758902376,5.053065794089758,1,[C][O][C][Branch1][C][O][C][C][O][C][Branch1][C][O][=N][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch2],-0.007067503378139129
496.4210000000004,2.5036000000000005,12,7,228.34999999999997,5,0.21448368496555908,5.529201189068035,2,[O][=C][Branch1][C][O][C][C][C][C][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][O][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][C][Ring2][Ring1][Branch2][=O],-0.007301408357295831
500.5010000000004,2.48048,12,5,208.36,6,0.20230886511279267,5.3649550974097515,1,[C][O][C][Branch1][C][O][C][C][C][C][C][Branch1][C][O][C][C][C][Branch1][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][#N][C][C][Branch1][C][O][=N][Ring2][Ring1][#Branch2],-0.00787203074180998
501.5050000000003,2.5205900000000003,11,6,200.27999999999997,5,0.23776181383080455,5.575743860360179,1,[C][C@H1][C][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][=C][C][C@H1][Branch1][C][O][C][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][O][C][=Branch1][C][=O][O][C][Ring2][Ring1][=N],-0.008768796724751095
500.5010000000004,2.4672,12,5,193.44,11,0.06954942768884731,4.882125493089584,1,[C][C][C][C][C][C@H1][Branch1][C][O][C][C][=C][Branch1][C][O][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][O][=N][C][Ring2][Ring1][=N],-0.01315820671672249
492.4370000000004,2.4940800000000003,12,6,219.35999999999999,4,0.18927951450455127,6.210164252041679,2,[C][O][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Branch1][C][O][C][C][C][C][=C][Branch1][Ring1][C][#N][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C][C][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch2],-0.015310235138624576
500.54100000000034,2.4611,10,8,205.20999999999998,14,0.09872420046131952,5.220961203519037,1,[C][C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][C@@H1][Branch1][C][O][O][C][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][C][C][C@@H1][Branch1][C][O][C][C][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][=Branch1][C][=O][O],-0.015597574298588887
